X;Y;ID_ARBOL;ALTURA_TOT;DIAMETRO;INCLINACIO;ID_ESPECIE;NOMBRE_COM;NOMBRE_CIE;TIPO_FOLLA;ESPACIO_VE;UBICACION;NOMBRE_FAM;NOMBRE_GEN;ORIGEN;COORD_X;COORD_Y
-58,463699879965652;-34,667492976826466;1181;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.963.365.774;95.759.776.290
-58,463692789013187;-34,667559232211964;1182;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.964.019.454;95.752.422.389
-58,463690936880049;-34,667780263600221;1183;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.964.182.874;95.727.909.385
-58,4636874443067;-34,6676756072575;1184;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.964.509.714;95.739.512.207
-58,463676647369461;-34,668046817444854;1185;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.965.490.234;95.698.330.361
-58,463658858098171;-34,667591684072271;1186;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.967.124.435;95.748.827.148
-58,463657115502933;-34,66785832796684;1187;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.967.287.855;95.719.248.124
-58,463657112944318;-34,667635854303725;1188;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.967.287.855;95.743.924.548
-58,463657111724103;-34,667529755637354;1189;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.967.287.855;95.755.690.789
-58,463653518405074;-34,668149941556628;1190;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.967.614.695;95.686.890.959
-58,463651768081981;-34,667743395302878;1191;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.967.778.115;95.731.994.886
-58,463649915112462;-34,66790105594621;1192;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.967.941.535;95.714.508.943
-58,46364282425192;-34,667982004681612;1193;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.968.595.215;95.705.520.842
-58,463641076700171;-34,667815600168389;1194;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.968.758.635;95.723.987.305
-58,463635729204753;-34,667691833459472;1195;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.969.248.895;95.737.714.587
-58,463635726869541;-34,667484143292015;1196;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.969.248.895;95.760.756.810
-58,463607146077088;-34,667886272771185;1197;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.971.863.615;95.716.143.144
-58,463607143604861;-34,667659472230625;1198;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.971.863.615;95.741.309.827
-58,463603542501993;-34,6675975438094;1199;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.972.190.455;95.748.173.468
-58,463603547876062;-34,668092520658973;1200;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.972.190.455;95.693.264.340
-58,463600054826209;-34,667934860060861;1201;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.972.517.295;95.710.750.283
-58,463600053009934;-34,667766923096757;1202;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.972.517.295;95.729.380.166
-58,463594704692881;-34,667560765407366;1203;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.973.007.556;95.752.258.969
-58,463587506808999;-34,667839127970993;1204;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.973.661.236;95.721.372.584
-58,463587503305959;-34,667510645783729;1205;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.973.661.236;95.757.815.250
-58,46358575990336;-34,667722752984673;1206;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.973.824.656;95.734.282.766
-58,463584018714343;-34,668144082766304;1207;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.973.988.076;95.687.544.639
-58,463580416891517;-34,668014456734753;1208;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.974.314.916;95.701.925.601
-58,463564374563582;-34,667631437974727;1209;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.975.785.696;95.744.414.808
-58,463559028061297;-34,66759168481655;1210;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.976.275.956;95.748.827.148
-58,463555430888817;-34,667908358252845;1211;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.976.602.796;95.713.691.843
-58,463553681412463;-34,667537148156278;1212;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.976.766.216;95.754.873.689
-58,46355193905444;-34,66785977103995;1213;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.976.929.636;95.719.084.704
-58,463551937244844;-34,667683000030344;1214;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.976.929.636;95.738.695.107
-58,463550080490968;-34,667488560941166;1215;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.977.093.056;95.760.266.550
-58,463544739208253;-34,667961452729173;1216;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.977.583.316;95.707.808.722
-58,463544737488043;-34,667791983329714;1217;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.977.583.316;95.726.602.025
-58,463535790417225;-34,667738979131435;1218;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.978.400.416;95.732.485.146
-58,463519750350088;-34,667559233498267;1219;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.979.871.197;95.752.422.389
-58,463518005659132;-34,66765794042518;1220;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.980.034.617;95.741.473.247
-58,463516263695219;-34,668035099995812;1221;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.980.198.037;95.699.637.721
-58,463505566396769;-34,667512088645537;1222;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.981.178.557;95.757.651.830
-58,463501970061486;-34,667936393181584;1223;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.981.505.397;95.710.586.863
-58,463501967875033;-34,667709502499569;1224;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.981.505.397;95.735.753.546
-58,463501967008952;-34,66761962962876;1225;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.981.505.397;95.745.722.168
-58,46349127832864;-34,667987955216937;1226;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.982.485.917;95.704.867.162
-58,463482329705656;-34,667768456345122;1227;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.983.303.017;95.729.216.745
-58,463476984732651;-34,667889248399028;1228;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.983.793.277;95.715.816.303
-58,463476984113228;-34,667822902931746;1229;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.983.793.277;95.723.170.205
-58,463473381417188;-34,667579876617403;1230;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.984.120.117;95.750.134.509
-58,463468036266939;-34,667681558294959;1231;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.984.610.377;95.738.858.527
-58,46345919849481;-34,667643247447501;1232;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.985.427.477;95.743.107.448
-58,463459197567204;-34,667541565803084;1233;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.985.427.477;95.754.383.429
-58,46345025284834;-34,667740421980632;1234;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.986.244.578;95.732.321.726
-58,463448509131652;-34,667957036336446;1235;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.986.407.998;95.708.298.982
-58,463448505024324;-34,667500370379784;1236;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.986.407.998;95.758.959.190
-58,463446654925548;-34,668020316941536;1237;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.986.571.418;95.701.271.921
-58,463435961662483;-34,667903942011009;1238;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.987.551.938;95.714.182.103
-58,463432467732893;-34,667609353729745;1239;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.987.878.778;95.746.866.108
-58,46342712374053;-34,667849495512321;1240;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.988.369.038;95.720.228.644
-58,463427123328621;-34,667802350567278;1241;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.988.369.038;95.725.458.085
-58,463418176000182;-34,667710945314759;1242;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.989.186.138;95.735.590.126
-58,46341108265289;-34,667525340298745;1243;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.989.839.818;95.756.181.050
-58,463403882215204;-34,667574017723823;1244;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.990.493.498;95.750.788.189
-58,46340213736142;-34,667669749919945;1245;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.990.656.918;95.740.165.887
-58,463400285147209;-34,667973172273015;1246;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.990.820.338;95.706.501.362
-58,463400283350232;-34,667759622800688;1247;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.990.820.338;95.730.197.266
-58,463386101167231;-34,667923142824108;1248;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.992.127.698;95.712.057.643
-58,463377153727109;-34,667814069483889;1249;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.992.944.799;95.724.150.725
-58,463375406566684;-34,667629996875228;1250;21;32;0;330;EUCALIPTO;EUCALYPTUS SP.;ARBOL LATIFOLIADO PERENNE;INDOAMERICANO;LACARRA, AV. - ESCALADA, AV. - CASTAÃ‘ARES, AV. - FERNANDEZ  DE LA CRUZ, FRANCISCO, GRAL. AV.;MIRTACEAS;EUCALYPTUS;EXOTICO;99.993.108.219;95.744.578.228
